,0,1,2,3,4,5,6,7,8,9,10,11,12
930,gcwf401,渋谷道玄坂 鮮魚処 古都弐 ,35.654339,139.702414,http://mobile.gnavi.co.jp/shop/gcwf401/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/71z0ev940000/t_002n.jpg,http://uds.gnst.jp/rest/img/71z0ev940000/t_004r.jpg,月～金 ランチ：11:30～15:00(L.O.14:30)<BR>月～木・土 ディナー：17:30～24:00(L.O.23:00、ドリンクL.O.23:30)<BR>金 ディナー：17:30～翌1:00(L.O.24:00、ドリンクL.O.24:30)<BR>日・祝日 16:30～23:00(L.O.22:00),年中無休,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3500,700,"['居酒屋', {'@attributes': {'order': '1'}}]"
931,g581400,くんなまし ,35.655303,139.701322,http://mobile.gnavi.co.jp/shop/g581400/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/2rnrn6nb0000/t_006r.jpg,{},月～土・祝日 17:00～翌5:00(L.O.4:00、ドリンクL.O.4:30)<BR>日 17:00～24:00(L.O.23:00、ドリンクL.O.23:30),無,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",4000,{},"['居酒屋', '創作和食']"
932,ge9n602,大阪王将 渋谷店,35.656086,139.703044,http://mobile.gnavi.co.jp/shop/ge9n602/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/r0egmdr80000/t_0004.jpg,http://uds.gnst.jp/rest/img/r0egmdr80000/t_0003.jpg, 24時間営業,無,"{'note': {}, 'walk': '1', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",1500,1000,"['餃子', '中華料理']"
933,gekw300,サングリア 青山店,35.663200,139.716469,http://mobile.gnavi.co.jp/shop/gekw300/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/2e11hk7k0000/t_0044.jpg,http://uds.gnst.jp/rest/img/2e11hk7k0000/t_0042.jpg, 11:00～24:00(L.O.23:00),無,"{'note': {}, 'walk': '3', 'station': '表参道駅', 'line': '地下鉄千代田線', 'station_exit': 'A3番出口'}",5500,2000,"['スペイン料理', 'イタリアン(イタリア料理)']"
934,gabe701,szechwan restaurant 陳 ,35.653217,139.702631,http://mobile.gnavi.co.jp/shop/gabe701/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/gr0k776n0000/t_0006.jpg,http://uds.gnst.jp/rest/img/gr0k776n0000/t_0004.jpg, 11:30～14:00、17:30～23:00(L.O.21:30),無,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",10000,3000,"['四川料理', '中華料理']"
935,g085906,十徳 渋谷店,35.655472,139.701408,http://mobile.gnavi.co.jp/shop/g085906/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/5h8ery4p0000/t_0041.jpg,http://uds.gnst.jp/rest/img/5h8ery4p0000/t_0042.jpg,月～土 16:00～翌4:00<BR>日・祝日 15:30～24:00,無<BR>GW（2016年5月5日～2016年5月5日）,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3500,{},"['和食 その他', '居酒屋']"
936,gegj313,大戸屋 ごはん処 渋谷宮益坂店,35.656264,139.706297,http://mobile.gnavi.co.jp/shop/gegj313/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/m7nxy4n60000/t_0073.jpg,http://uds.gnst.jp/rest/img/m7nxy4n60000/t_0074.jpg, 10:00～翌2:00(L.O.1:30),無,"{'note': {}, 'walk': '1', 'station': '渋谷駅', 'line': '地下鉄副都心線', 'station_exit': '12番出口'}",820,820,"['定食・食事処', 'シーフード料理']"
937,a594300,Ｌａ Ｐｌａｙａ ,35.656331,139.709389,http://mobile.gnavi.co.jp/shop/a594300/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/9hpkfemf0000/t_0023.jpg,http://uds.gnst.jp/rest/img/9hpkfemf0000/t_0024.jpg,月～土 ランチ：11:30～14:00<BR>月～土 ディナー：18:00～23:00,毎週日曜日,"{'note': {}, 'walk': '7', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '東口'}",10000,1500,"['スペイン料理', 'ワイン']"
938,gdkc300,赤頭巾 ,35.654608,139.707853,http://mobile.gnavi.co.jp/shop/gdkc300/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/8utz1j4m0000/t_0003.jpg,{},月～土 ランチ：11:15～14:00<BR>月～土 ディナー：17:00～24:00(L.O.23:30),毎週日曜日,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '東口'}",3000,750,"['居酒屋', '割烹']"
939,e651601,創作居酒屋 原PECO ,35.668175,139.706472,http://mobile.gnavi.co.jp/shop/e651601/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/huvsg32j0000/t_0027.jpg,http://uds.gnst.jp/rest/img/huvsg32j0000/t_0028.jpg,月～日 ランチ：11:00～15:00<BR>月～日 ディナー：17:30～23:30(L.O.23:00),無,"{'note': {}, 'walk': '1', 'station': '原宿駅', 'line': 'ＪＲ', 'station_exit': '竹下口'}",2500,500,"['居酒屋', '和食 その他']"
940,p241300,レ・クリスタリーヌ ,35.658331,139.717344,http://mobile.gnavi.co.jp/shop/p241300/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/ch80nswg0000/t_0015.jpg,http://uds.gnst.jp/rest/img/ch80nswg0000/t_0016.gif,月～金 ディナー：18:00～21:30(L.O.21:30)<BR>土・日・祝 ディナー：18:00～21:30(L.O.21:30)<BR> ランチ：11:30～14:00(L.O.14:00)(季節によってテラス席のご利用もできます。ペット同伴の場合にはテラス席でしたらご利用いただけます。  ランチタイム限定のデザートをご用意しております。ご来店お待ちしております。),年中無休<BR>※大晦日、元旦も休まず営業しております。,"{'note': {}, 'walk': '5', 'station': '表参道駅', 'line': '地下鉄', 'station_exit': {}}",5000,2000,"['フレンチ(フランス料理)', 'バンケットルーム']"
941,a068824,YONA YONA BEER WORKS 青山店,35.662083,139.716214,http://mobile.gnavi.co.jp/shop/a068824/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/3kvpsyn10000/t_007x.jpg,http://uds.gnst.jp/rest/img/3kvpsyn10000/t_007y.jpg,月～金 ディナー：16:00～23:30(L.O.22:30、ドリンクL.O.23:00)<BR>土・日・祝 11:30～23:00(L.O.22:00、ドリンクL.O.22:30),無,"{'note': {}, 'walk': '1', 'station': '表参道駅', 'line': '地下鉄銀座線', 'station_exit': {}}",3800,{},"['お酒 その他', {'@attributes': {'order': '1'}}]"
942,g111301,鳥良商店 原宿店,35.665992,139.710111,http://mobile.gnavi.co.jp/shop/g111301/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/gzfwgjr50000/t_00cp.jpg,http://uds.gnst.jp/rest/img/gzfwgjr50000/t_00cq.jpg,月～日 ランチ：11:30～14:00<BR>月～日 ディナー：14:00～24:00(L.O.23:00、ドリンクL.O.23:00),年中無休<BR>※（元旦除く）,"{'note': {}, 'walk': '5', 'station': '原宿駅', 'line': 'ＪＲ', 'station_exit': {}}",2500,{},"['居酒屋', '鶏料理(鳥料理)']"
943,ga3r848,サブウェイ 表参道店,35.662356,139.715628,http://mobile.gnavi.co.jp/shop/ga3r848/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/9h31p5jn0000/t_0026.jpg,{}, 7:00～22:00,無,"{'note': {}, 'walk': {}, 'station': {}, 'line': {}, 'station_exit': {}}",600,600,"['ファーストフード', 'パン屋・サンドイッチ']"
944,b808567,生ハム 渋谷,35.653958,139.702161,http://mobile.gnavi.co.jp/shop/b808567/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/sbv4kb1t0000/t_000b.jpg,{},月～日・祝前日・祝日 ディナー：17:00～24:00,無,"{'note': {}, 'walk': '4', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",2800,900,"['パーティールーム・スペース', {'@attributes': {'order': '1'}}]"
945,gb0c700,VINO ITALIA ,35.654286,139.710956,http://mobile.gnavi.co.jp/shop/gb0c700/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/mxdturnf0000/t_005f.jpg,http://uds.gnst.jp/rest/img/mxdturnf0000/t_005g.jpg,月～金 ランチ：12:00～15:00、カフェ：12:00～23:00、ディナー：18:00～23:00<BR> 12:00～23:00((テイクアウト))<BR>土・祝日 12:00～17:00,毎週日曜日,"{'note': {}, 'walk': '7', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",2500,1000,"['イタリアン(イタリア料理)', 'ビストロ']"
946,g209600,藤乃 ,35.663969,139.707456,http://mobile.gnavi.co.jp/shop/g209600/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/kmrhvj200000/t_003d.jpg,http://uds.gnst.jp/rest/img/kmrhvj200000/t_003e.gif, 18:00～23:00(L.O.22:20)、ランチ：12:00～14:00(L.O.14:00),毎週日曜日<BR>※※土曜・月曜が祝日の場合は連休になります,"{'note': {}, 'walk': '5', 'station': '原宿駅', 'line': 'ＪＲ', 'station_exit': {}}",3000,1000,"['割烹', 'おでん']"
947,gegj305,大戸屋 ごはん処 渋谷文化村通り店,35.656978,139.700583,http://mobile.gnavi.co.jp/shop/gegj305/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/hwtfvgp60000/t_0073.jpg,http://uds.gnst.jp/rest/img/hwtfvgp60000/t_0074.jpg, 11:00～23:00(L.O.22:30),無,"{'note': {}, 'walk': '2', 'station': '渋谷駅', 'line': '地下鉄半蔵門線', 'station_exit': '3a出口'}",820,820,"['定食・食事処', 'シーフード料理']"
948,g942601,ア ビエント 渋谷エクセルホテル東急,35.655297,139.702586,http://mobile.gnavi.co.jp/shop/g942601/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/41jt63nt0000/t_003u.jpg,{}, モーニング：6:30～10:30(L.O.10:00)、ランチ：11:30～15:00(L.O.14:00)、ティー：15:00～17:30、ディナー・バー：17:30～23:00(L.O.22:30),無,"{'note': {}, 'walk': '1', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '玉川口'}",8000,3500,"['フレンチ(フランス料理)', {'@attributes': {'order': '1'}}]"
949,gc3b500,蛸あざぶ ,35.668053,139.716844,http://mobile.gnavi.co.jp/shop/gc3b500/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/nsbubvj10000/t_002v.jpg,{},月～土 ディナー：18:00～24:00(L.O.23:30),毎週日曜日 祝日,"{'note': {}, 'walk': '3', 'station': '外苑前駅', 'line': '地下鉄銀座線', 'station_exit': {}}",2500,900,"['居酒屋', 'たこ焼き']"
950,p920926,貸切パーティー 渋谷道玄坂 Salon8,35.654919,139.700403,http://mobile.gnavi.co.jp/shop/p920926/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/kps5c5jt0000/t_0059.jpg,http://uds.gnst.jp/rest/img/kps5c5jt0000/t_005a.jpg,月～日 10:00～23:00,無,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",2500,1975,"['パーティールーム・スペース', 'バイキング・ビュッフェ']"
951,a578700,ＲＥＩＭＳ ＹＡＮＡＧＩＤＡＴＥ ,35.661022,139.713897,http://mobile.gnavi.co.jp/shop/a578700/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/2jk8wfu40000/t_002i.jpg,http://uds.gnst.jp/rest/img/2jk8wfu40000/t_002j.gif,火～日 12:00～14:00(L.O.14:00)<BR>火～日 18:00～21:00(L.O.21:00),毎週月曜日,"{'note': {}, 'walk': '3', 'station': '表参道駅', 'line': '地下鉄', 'station_exit': {}}",12000,5000,"['フレンチ(フランス料理)', {'@attributes': {'order': '1'}}]"
952,gac5600,陳記 ,35.674408,139.711578,http://mobile.gnavi.co.jp/shop/gac5600/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/asv4drp50000/t_009i.jpg,{},月～土 11:30～15:00(L.O.14:30)<BR>月～土 17:00～23:00(L.O.22:30),毎週日曜日,"{'note': {}, 'walk': '5', 'station': '千駄ヶ谷駅', 'line': 'ＪＲ中央線', 'station_exit': {}}",3000,850,"['上海料理', '四川料理']"
953,g204503,ひない小町 渋谷店,35.654047,139.700394,http://mobile.gnavi.co.jp/shop/g204503/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/j52bf1y00000/t_0023.jpg,http://uds.gnst.jp/rest/img/j52bf1y00000/t_0024.jpg,月～日 ランチ：11:30～14:00<BR>月～日 ディナー：17:00～24:00,無,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",4500,1300,"['鶏料理(鳥料理)', '郷土料理']"
954,gdh1100,日本料理 太月 ,35.660831,139.712672,http://mobile.gnavi.co.jp/shop/gdh1100/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/5kgjp85s0000/t_0000.jpg,http://uds.gnst.jp/rest/img/5kgjp85s0000/t_0001.jpg, 昼の部：11:30～14:00(L.O.13:00)、18:00～23:00(L.O.21:00),毎週日曜日 祝日,"{'note': {}, 'walk': '3', 'station': '表参道駅', 'line': '地下鉄', 'station_exit': {}}",15000,6000,"['郷土料理', {'@attributes': {'order': '1'}}]"
955,g599606,マリア・ピッコラクッチーナ ,35.653800,139.697261,http://mobile.gnavi.co.jp/shop/g599606/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/ehpna8440000/t_000h.jpg,{}, 18:00～24:00(L.O.23:00、ドリンクL.O.23:30),毎週月曜日,"{'note': {}, 'walk': '1', 'station': '神泉駅', 'line': '京王井の頭線', 'station_exit': {}}",3500,{},"['イタリアン(イタリア料理)', 'オーガニック料理']"
956,g955200,とりや ,35.669139,139.725331,http://mobile.gnavi.co.jp/shop/g955200/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/axt6khv40000/t_000j.jpg,http://uds.gnst.jp/rest/img/axt6khv40000/t_000k.gif,月～金 ランチ：11:30～14:00(L.O.13:45)、ディナー：17:30～23:30(L.O.22:30),毎週土・日曜日 祝日<BR>※※土・日は要相談,"{'note': {}, 'walk': '2', 'station': '青山一丁目駅', 'line': '地下鉄', 'station_exit': {}}",4000,800,"['居酒屋', '焼き鳥']"
957,p469900,悟空 ,35.656431,139.701103,http://mobile.gnavi.co.jp/shop/p469900/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/sbwj8zr60000/t_007t.jpg,http://uds.gnst.jp/rest/img/sbwj8zr60000/t_007u.jpg,月～金 ランチ：11:30～15:30(L.O.15:30)、17:30～24:30(L.O.23:30)<BR>土・日・祝 ランチ・ディナー：11:30～24:30(L.O.23:30),不定休日あり<BR>※12/30～1/4までお休みさせていただきます,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '4番出口'}",1800,680,"['中華料理', '四川料理']"
958,gdt8701,酒処 玉川 ,35.655781,139.700297,http://mobile.gnavi.co.jp/shop/gdt8701/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/4640831u0000/t_0013.jpg,{}, 17:00～24:00(L.O.23:30),毎週日曜日,"{'note': {}, 'walk': '2', 'station': '渋谷駅', 'line': '地下鉄半蔵門線', 'station_exit': '1番出口'}",3500,{},"['刺身・海鮮料理', '寿司']"
959,g485202,杏花 ,35.655419,139.704161,http://mobile.gnavi.co.jp/shop/g485202/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/kzr7cu460000/t_000k.jpg,http://uds.gnst.jp/rest/img/kzr7cu460000/t_000l.gif,月～日 11:00～22:30(L.O.22:00),※年始,"{'note': {}, 'walk': '1', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",2000,1000,"['上海料理', {'@attributes': {'order': '1'}}]"
960,gacd700,金太郎 ,35.656872,139.699325,http://mobile.gnavi.co.jp/shop/gacd700/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/rt6ra9hf0000/t_0051.jpg,http://uds.gnst.jp/rest/img/rt6ra9hf0000/t_0052.jpg,月～木・日 17:00～24:00<BR>金・土・祝前日 17:00～翌2:00,無,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",3500,{},"['鍋料理', '居酒屋']"
961,a801211,La casa di Nao ,35.654803,139.701489,http://mobile.gnavi.co.jp/shop/a801211/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/bz1np8640000/t_001w.jpg,http://uds.gnst.jp/rest/img/bz1np8640000/t_001x.jpg,月～日 11:00～23:00(L.O.22:15),不定休日あり,"{'note': {}, 'walk': '1', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",2500,1400,"['イタリアン(イタリア料理)', 'ワイン']"
962,gep7200,Bar150 ,35.666839,139.717042,http://mobile.gnavi.co.jp/shop/gep7200/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/dvu7t7as0000/t_0001.jpg,http://uds.gnst.jp/rest/img/dvu7t7as0000/t_0000.jpg,月～金 ディナー：18:00～翌2:00(L.O.1:30),毎週土・日曜日 祝日,"{'note': {}, 'walk': '3', 'station': '外苑前駅', 'line': '地下鉄銀座線', 'station_exit': {}}",1000,{},"['バー', {'@attributes': {'order': '1'}}]"
963,e828752,白木屋 渋谷道玄坂店,35.656047,139.701114,http://mobile.gnavi.co.jp/shop/e828752/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/jx872ahz0000/t_0434.jpg,http://uds.gnst.jp/rest/img/jx872ahz0000/t_0435.jpg, 17:00～翌5:00,無,"{'note': {}, 'walk': '1', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",2000,{},"['居酒屋', '刺身・海鮮料理']"
964,gcvc900,焼酎＆梅酒Bar GEN＆MATERIAL ,35.657472,139.710594,http://mobile.gnavi.co.jp/shop/gcvc900/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/akp9bzyb0000/t_0013.jpg,http://uds.gnst.jp/rest/img/akp9bzyb0000/t_0014.jpg,月～木・日 17:00～24:00<BR>金・土 17:00～翌5:00,無,"{'note': {}, 'walk': '10', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3000,700,"['焼酎バー', 'おでん']"
965,e828663,笑笑 青山1丁目駅前店,35.668708,139.726008,http://mobile.gnavi.co.jp/shop/e828663/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/gm1fv15a0000/t_03wc.png,{},月～木 17:00～翌4:00<BR>金・土・祝前日 17:00～翌5:00<BR>日・祝日 17:00～24:00,無,"{'note': {}, 'walk': '3', 'station': '青山一丁目駅', 'line': '地下鉄半蔵門線', 'station_exit': '3番出口'}",2500,{},"['居酒屋', '焼き鳥']"
966,ga0y400,はなまるうどん 渋谷公園通り店,35.660433,139.701833,http://mobile.gnavi.co.jp/shop/ga0y400/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/ft8dwe8f0000/t_000m.jpg,{}, 9:00～22:00,年中無休<BR>※年末年始等は店舗へお問い合わせください,"{'note': {}, 'walk': {}, 'station': {}, 'line': {}, 'station_exit': {}}",500,500,"['讃岐うどん', 'ファーストフード']"
967,g252300,Ａｕｔｕｍｎ ,35.657175,139.702631,http://mobile.gnavi.co.jp/shop/g252300/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},http://uds.gnst.jp/rest/img/80sncype0000/t_0003.gif,月～日 18:00～翌5:00(※状況により閉店が早まる可能性があります。来店の際はお問い合わせ下さい),年中無休,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",2000,{},"['バー', 'お酒 その他']"
968,gdca400,和食 木ノ下 ,35.664297,139.721408,http://mobile.gnavi.co.jp/shop/gdca400/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/1g75p8bv0000/t_000d.jpg,http://uds.gnst.jp/rest/img/1g75p8bv0000/t_000e.jpg,月～金 18:00～翌4:00(L.O.2:00、ドリンクL.O.3:00)<BR>土・祝日 18:00～24:00(L.O.22:30、ドリンクL.O.23:15),毎週日曜日<BR>※※ただし三連休の場合最終日が休日,"{'note': {}, 'walk': '5', 'station': '外苑前駅', 'line': '地下鉄銀座線', 'station_exit': {}}",6000,{},"['会席料理', '居酒屋']"
969,gecg500,カジュアルフレンチ Gonzo 道玄坂 ,35.655856,139.699553,http://mobile.gnavi.co.jp/shop/gecg500/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/h2cfpxwt0000/t_000u.jpg,{}, ディナー：18:00～翌2:00,無,"{'note': {}, 'walk': '4', 'station': '渋谷駅', 'line': '地下鉄', 'station_exit': {}}",5000,{},"['ビストロ', 'バー']"
970,g897448,居酒屋 土間土間 渋谷文化村通り109前店,35.656694,139.702264,http://mobile.gnavi.co.jp/shop/g897448/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/e7pgpvka0000/t_00fj.jpg,http://uds.gnst.jp/rest/img/e7pgpvka0000/t_00we.jpg,月～日 16:00～翌8:00(L.O.7:00)(営業時間外の御宴会もお気軽にご相談ください!!),無,"{'note': {}, 'walk': '2', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",500,{},"['居酒屋', {'@attributes': {'order': '1'}}]"
971,g513000,Ａｒｏｓｓａ ,35.656053,139.696664,http://mobile.gnavi.co.jp/shop/g513000/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/3uyfe2hy0000/t_003j.jpg,http://uds.gnst.jp/rest/img/3uyfe2hy0000/t_003k.gif,月～金 ランチ：11:30～15:00(L.O.14:00)<BR>土・日・祝 11:30～15:00(L.O.14:00)<BR> ディナー：17:30～23:00(L.O.22:00)<BR>日・祝日 17:30～23:00(L.O.22:00),不定休日あり,"{'note': {}, 'walk': '8', 'station': '渋谷駅', 'line': 'ＪＲ・地下鉄', 'station_exit': {}}",6500,1000,"['欧米・各国料理 その他', 'レストランバー']"
972,g584700,元祖 くじら屋 ,35.656611,139.701608,http://mobile.gnavi.co.jp/shop/g584700/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/3rvksfrw0000/t_004v.jpg,http://uds.gnst.jp/rest/img/3rvksfrw0000/t_004w.jpg,月～金 ランチ：11:30～14:00(L.O.14:00)<BR>土・日・祝 ランチ：11:30～17:00(L.O.17:00)<BR>月～木・日 ディナー：17:00～22:30(L.O.21:45)<BR>金・土・祝前日 ディナー：17:00～23:30(L.O.22:45),第1月曜日 第3月曜日,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",4000,1350,"['鍋料理', '小料理']"
973,gdkj500,CHICKEN RICE TOKYO ,35.667778,139.728403,http://mobile.gnavi.co.jp/shop/gdkj500/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/cgampr3t0000/t_001y.jpg,http://uds.gnst.jp/rest/img/cgampr3t0000/t_000t.jpg,月～金 ランチ：11:30～16:00(L.O.15:00)(土曜、祝日ランチ営業お休み)<BR>月～木 ディナー：18:00～23:00(L.O.22:00、ドリンクL.O.22:30)(金曜日はお食事ラストオーダー２３：００ドリンクラストオーダー２３：３０  土曜日、祝日１８：００～２２：００（フードラストオーダー２１：００、ドリンクラストオーダー２１：３０）),毎週日曜日,"{'note': {}, 'walk': '3', 'station': '青山一丁目駅', 'line': '地下鉄', 'station_exit': '3番出口'}",4500,840,"['アジア・エスニック料理 その他', '薬膳料理']"
